mom,chi,EI,eps_sup,eps_inf,hor_0,mom_0,VR,sig_c_max,sig_c_min,sig_s_max,sig_s_min
1978.3358015829645,0.0006413696141709268,3084548.687483864,-0.0004072025646989683,0.0015169062778138123,-1.2789769243681803e-13,-4.547473508864641e-13,,,,,
2024.8848792672698,0.0006731144646906676,3008232.604536011,-0.0004213187784863509,0.0015980246155856517,6.0538241086760536e-12,2.2737367544323206e-13,,,,,
2071.433956951575,0.0007033790456300158,2944975.358337828,-0.0004349949723142292,0.0016751421645758182,-5.826450433232822e-13,9.094947017729282e-13,,,,,
2117.9830346358804,0.0007323498662194125,2892037.170115808,-0.0004483109001900041,0.0017487386984682335,-1.0516032489249483e-12,-4.547473508864641e-13,,,,,
2164.5321123201848,0.0007601819344158174,2847386.9403165686,-0.00046132890292530695,0.0018192169003221454,-7.105427357601002e-13,4.547473508864641e-13,,,,,
2211.08119000449,0.0007870046643819587,2809489.308098155,-0.000474098236268504,0.001886915756877372,0.0,0.0,,,,,
2257.6302676887954,0.0008129267841587622,2777163.099657308,-0.0004866582484676101,0.0019521221040086766,-2.4158453015843406e-13,2.7284841053187847e-12,,,,,
2304.1793453731007,0.0008380402949833562,2749485.1490629846,-0.0004990407051574326,0.002015080179792636,-1.2789769243681803e-13,-4.547473508864641e-13,,,,,
2350.728423057405,0.0008624236103106385,2725723.640857525,-0.0005112715101632029,0.002075999320768712,-4.689582056016661e-13,-1.3642420526593924e-12,,,,,
2397.2775007417104,0.0008861440413020014,2705291.0012455964,-0.0005233719873311579,0.0021350601365748463,-4.689582056016661e-13,0.0,,,,,
2443.8265784260157,0.0009092597655864103,2687710.01524511,-0.0005353598455133825,0.0021924194512458486,6.963318810448982e-13,9.094947017729282e-13,,,,,
2490.375656110321,0.00093182139349071,2672589.053553587,-0.0005472499119434641,0.002248214268528666,-1.4068746168049984e-12,0.0,,,,,
2536.9247337946254,0.000953873221887157,2659603.6827363027,-0.0005590546982340274,0.0023025649674274437,-2.4158453015843406e-13,-4.547473508864641e-13,,,,,
2583.4738114789307,0.0009754542438843509,2648482.824977309,-0.0005707848378572719,0.002355577893795781,2.2737367544323206e-13,-9.094947017729282e-13,,,,,
2630.022889163236,0.0009965989677117922,2638998.2072746996,-0.0005824494304153456,0.002407347472720031,4.547473508864641e-13,-4.547473508864641e-13,,,,,
2676.5719668475413,0.0010173380857058296,2630956.222375706,-0.000594056311335966,0.0024579579457815227,2.5579538487363607e-12,2.2737367544323206e-12,,,,,
2723.1210445318457,0.001037699023656341,2624191.5839304794,-0.0006056122700299733,0.0025074848009390494,-2.7995383788947947e-12,-2.2737367544323206e-12,,,,,
2769.670122216151,0.0010577063955968461,2618562.328587672,-0.0006171232226135177,0.0025559959641770205,-4.689582056016661e-13,4.547473508864641e-13,,,,,
2816.2191999004563,0.0010773823826607635,2613945.842464367,-0.0006285943539745749,0.0026035527940077153,1.1652900866465643e-12,-9.094947017729282e-13,,,,,
2862.7682775847607,0.00109674704987865,2610235.676404612,-0.0006400302301261899,0.00265021091950976,-2.4158453015843406e-13,-4.547473508864641e-13,,,,,
2909.317355269066,0.0011158186133951385,2607338.9709970774,-0.0006514348939234693,0.0026960209462619463,1.3926637620897964e-12,0.0,,,,,
2955.8664329533713,0.0011379050162757338,2597638.986272923,-0.0006641107782905518,0.00274960427053665,-1.1652900866465643e-12,1.3642420526593924e-12,,,,,
3002.4155106376766,0.0011600813550421924,2588107.7198490775,-0.0006768544105794961,0.0028033896545470813,2.2737367544323206e-13,9.094947017729282e-13,,,,,
3048.964588321981,0.001182285770173558,2578872.7778347507,-0.0006896412593110275,0.0028572160512096464,0.0,0.0,,,,,
3095.5136660062863,0.0012065368714330082,2565618.788201419,-0.0007032652691569946,0.0029163453451420303,1.1652900866465643e-12,-1.3642420526593924e-12,,,,,
3142.0627436905916,0.0012327997439807185,2548721.119575228,-0.0007177173161868467,0.002980681915755309,1.8616219676914625e-12,9.094947017729282e-13,,,,,
3188.611821374897,0.0012591014476606684,2532450.286114068,-0.0007322237312975226,0.0030450806116844825,-2.4158453015843406e-13,0.0,,,,,
3235.1608990592013,0.0012863241182387247,2515043.334092876,-0.000747123448303573,0.003111848906412601,2.2737367544323206e-13,0.0,,,,,
3281.7099767435066,0.0013177348169274253,2490417.597370236,-0.0007636737295464281,0.003189530721235848,-4.689582056016661e-13,-9.094947017729282e-13,,,,,
3328.259054427812,0.001349201079057667,2466836.9349010554,-0.000780293195709397,0.0032673100414636045,4.547473508864641e-13,4.547473508864641e-13,,,,,
3374.808132112117,0.0013807234323096609,2444231.808586583,-0.0007969831316758895,0.0033451871652530932,6.963318810448982e-13,4.547473508864641e-13,,,,,
3421.3572097964216,0.0014186448036518676,2411708.132288775,-0.0008161198177515095,0.0034398145932040933,4.547473508864641e-13,4.547473508864641e-13,,,,,
3467.906287480727,0.0014567099800699803,2380642.9110303265,-0.000835369169232387,0.003534760770977554,6.508571459562518e-12,2.2737367544323206e-12,,,,,
3514.455365165032,0.00149485869702107,2351028.4765834934,-0.0008547103460780171,0.003629865744985193,1.3926637620897964e-12,-9.094947017729282e-13,,,,,
3561.0044428493366,0.0015409343352387282,2310938.4750633454,-0.0008770053662996267,0.003745797639416558,4.547473508864641e-13,0.0,,,,,
3607.553520533642,0.0015875651419029087,2272381.4130924465,-0.0008995750175020455,0.003863120408206681,0.0,4.547473508864641e-13,,,,,
3654.102598217947,0.001634840858898267,2235142.6919195536,-0.0009224503914878707,0.00398207218520693,-2.4158453015843406e-13,-4.547473508864641e-13,,,,,
3700.6516759022525,0.0016925849661222393,2186390.4914508085,-0.0009491198744672172,0.004128635023899501,2.2737367544323206e-13,0.0,,,,,
3747.2007535865578,0.0017505407190514669,2140596.1671185712,-0.0009759563045291562,0.004275665852625244,-1.1652900866465643e-12,0.0,,,,,
3793.749831270863,0.0018128300728787255,2092722.2512623537,-0.0010043852982104388,0.004434104920425738,2.0889956431346945e-12,2.2737367544323206e-12,,,,,
3840.2989089551684,0.0018857330648511226,2036501.867913292,-0.001036578953448971,0.004620620241104397,0.0,-4.547473508864641e-13,,,,,
3886.847986639472,0.0019589981503325346,1984099.8757347933,-0.0010690194790134015,0.004807974971984203,-1.6342482922482304e-12,9.094947017729282e-13,,,,,
